Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Origination
Year Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Origination Year Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12,,
01,Record Type = 13,Character,2,,,"Refinance Type Stratification: Only for refinance loans (Loan
Purpose of 2)",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
06,Refinance Code,Numeric,1,,,"Values are:
1 = Not Streamlined, Not Cash Out
2 = Cash Out
3 = Streamlined
9 = Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
07,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Refinance Code
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Refinance Code Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Refinance
Code Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Refinance Code Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13,,
01,Record Type = 14,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
06,MSA,Numeric,5,,,"The MSA values and the MSA Not Available are provided.
Values are:
• the MSA value
• 99999 = MSA Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
07,Number of Loans,Numeric,6,,,The number of loans in the pool for the MSA Value.,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
MSA Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the MSA
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the MSA Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14,,
01,Record Type = 15,Character,2,,,Property State Stratification,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
06,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
07,Number of Loans,Numeric,6,,,The number of loans in the pool for the State Code Value.,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
State Code Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the State Code
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the State Code Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15,,
01,Record Type = 16,Character,2,,,"Upfront MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
06,Upfront MIP Rate,Numeric,3,,,"Values are FHA Upfront Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Points (BPS)
001 = 001 BPS
050 = 050 BPS
100 = 100 BPS
125 = 125 BPS
150 = 150 BPS
175 = 175 BPS
200 = 200 BPS
225 = 225 BPS
240 = 240 BPS
250 = 250 BPS
300 = 300 BPS
380 = 380 BPS
999 = Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
07,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Upfront MIP Rate
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Upfront MIP Rate Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
09,UPB,Numeric,16,13.2,,The total Unpaid Balance (UPB) in the pool for the Upfront MIP Rate Value.,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Upfront MIP Rate Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16,,
01,Record Type = 17,Character,2,,,"Annual MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
06,Annual MIP Rate,Numeric,3,,,"Values are FHA Annual Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Point (BPS)
025 = 25 BPS
035 = 35 BPS
045 = 45 BPS
050 = 50 BPS
055 = 55 BPS
060 = 60 BPS
070 = 70 BPS
075 = 75 BPS
080 = 80 BPS
085 = 85 BPS
090 = 90 BPS
095 = 95 BPS
100 = 100 BPS
105 = 105 BPS
110 = 110 BPS
115 = 115 BPS
120 = 120 BPS
125 = 125 BPS",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
07,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Annual MIP Rate
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Annual MIP Rate Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Annual
MIP Rate Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Annual MIP Rate Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,17,,
01,Record Type = 18,Character,2,,,"Pre-Modification Stratification; applies only if there are
modified loans in the pool (Loan Purpose of 3 or 4)",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
06,Pre-Modification,Numeric,1,,,"Values are:
1 = Pre-Modified First Payment Date
2 = Pre-Modified Original Principal Balance",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
07,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Pre-Modification
Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
08,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Pre-Modification Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
09,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Pre-
Modification Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Pre-Modification Value.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,18,,
01,Record Type = 19,Character,2,,,Government Agency and Loan Purpose Stratification,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
04,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
06,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
07,Loan Purpose,Numeric,1,,,"Value 5 is in “RG” Pool Type pools only. Values are:
1 = Purchase
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
5 = Re-performing
9 = Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
08,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Type
Value/Loan Purpose Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
09,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Type Value/Loan Purpose Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Loan Purpose Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Loan Purpose Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,19,,
01,Record Type = 20,Character,2,,,Issuer Level Removals Stratification for Multiple Issuer Pools,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
04,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M.
(always M for Record Type 20 Multi Issuer Pools )",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
06,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Multiple Issuer Pool.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
07,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
08,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Issuer Number
Value/Removal Type Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
09,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Issuer Number Value/Removal Type Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Issuer
Number Value/Removal Type Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Issuer Number Value/Removal Type Value
combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,20,,
01,Record Type = 21,Character,2,,,"Issuer Level Government Agency Delinquency Stratification;
produced only for Multiple Issuer Pools",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
04,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M.
(always M for Record Type 21 Multi Issuer Pools )",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
06,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Multiple Issuer Pools.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
07,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
A = All Agencies
9 = Not Available",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
08,Delinquency,Numeric,1,,,"Values are:
1 = 1 Month
2 = 2 Months
3 = 3+ Months",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
09,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Issuer ID Value/Loan
Type Value/Delinquency Value combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
10,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Issuer ID Value/Loan Type Value/Delinquency Value
combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
11,UPB,Numeric,16,13.2,,The total Unpaid Balance (UPB) in the pool for the Issuer ID Value/Loan Type Value/Delinquency Value combination.,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
12,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Issuer ID Value/Loan Type Value/Delinquency Value
combination.",nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,21,,
01,Record Type = 22,Character,2,,,Government Agency and Delinquency Stratification,nimonSFPS_MBS SF MONTHLY NEW ISSUES - POOL_SECURITY Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,22,,
